"isin","holder_lei"
"GB6627443900","529900AWZSNTMVWDBE17"
"MK5923597540","529900VKMC4KQXRCWQ85"
"MK5923597540","529900ZKD8MK3OHI4D54"
"MK5923597540","529900LTXFQ0DA5ZZT94"
"MK5923597540","529900H9AT7W54KGHF30"
"PT6737971233","3358007MD8NFWEKRC164"
"PT6737971233","5299001ICGNKKWDL1557"
"PT6737971233","549300TI1COTFUWYJC68"
"PT6737971233","549300SE1UII3HYCP132"
"MK4974221152","549300O2UN9JLME31F08"
"MK4974221152","529900U28ZJDY22FJA32"
"MK4974221152","2534006G7F7F1TFC9T77"
"MK4974221152","529900NZEAS6DR7N9T89"
"RO1981555065","529900FQYXU2B7BZVK55"
"RO1981555065","529900MROZMQDGZL9709"
"RO1981555065","529900U7AT9B9UMLXG16"
"RO1981555065","529900ST7CHA4EJJ5Y85"
"GR9141599807","213800D3OXAL3N7T1S19"
"GR9141599807","635400DHOJIZJJYGAE85"
"GR9141599807","5493004P365T6WOJNR46"
"GR9141599807","5493003P67INGS2MFT98"
"PL8339876179","549300TPFN3KKJB11W19"
"PL8339876179","635400F7SMMDVSHMBC67"
"PL8339876179","529900FMHT3IDMYLAZ66"
"PL8339876179","213800VWNVQTFDNC6D33"
"GR8218718905","213800MQ6DXRNJ395137"
"GR8218718905","5493003X2PANQ4S0EH05"
"GR8218718905","5493002I3S7TGKYK0P44"
"GR8218718905","549300R357WFIUHYXQ97"
"PT6236938427","529900XGX8IRUTDYO016"
"PT6236938427","529900UCQCQZKSK22F41"
"PT6236938427","529900FQYXU2B7BZVK55"
"PT6236938427","549300EF9ZLCS32PSN92"
"MK3441186499","529900MFAEZD7FAN9N26"
"MK3441186499","529900MLL87I71PDEL46"
"MK3441186499","529900YNWHYCU679WE23"
"MK3441186499","549300HDCRTBPEURI316"
"BY9294728991","5493001420Q57WID6217"
"BY9294728991","5493005PMU33U8QRMC94"
"BY9294728991","529900EPV95P6S515H56"
"BY9294728991","529900CVJFHY7SC3IA84"
"RS1142082336","254900AK05JYXH6SJ944"
"RS1142082336","54930018UN596IHLRW36"
"RS1142082336","5299001W9PYB6TA79Z28"
"RS1142082336","529900SMC415G939C384"
"CH9905104663","529900TK95D6PNN50T90"
"CH9905104663","529900NAX3225UV0A763"
"CH9905104663","549300R357WFIUHYXQ97"
"CH9905104663","54930043FXZFYBFAFR66"
"CZ7972241314","5493002JEF6K68XBUF21"
"CZ7972241314","253400UNEGHE8LX7H451"
"CZ7972241314","529900HTTKWH3JNK9335"
"CZ7972241314","5299003A4YELZSL89054"
"AT2055054888","549300L70BS183Y6ML67"
"AT2055054888","5299009R5QPQNC289O97"
"AT2055054888","549300ORS5KCRGSJJG24"
"AT2055054888","789000N5SE3LWDK7OI11"
"FI6083640999","529900396G5HWCV38G39"
"FI6083640999","549300K0QWI1YUM0XR14"
"FI6083640999","549300Y8ATEY0VBM4W31"
"FI6083640999","549300LNGZ07WC5K8A26"
"US7478481395","335800C1KV5TPG2GEX70"
"US7478481395","529900IUZNMH9ABKN916"
"US7478481395","529900WE0D9FIB4EQI28"
"US7478481395","529900OMA6G6HP7X5523"
"DK3105373842","529900C4MN0KMLK0ZV67"
"DK3105373842","5493002Z1PPD26D0QT04"
"DK3105373842","549300K3TK9076101D53"
"DK3105373842","529900CY5PNRH6PKLW03"
"SK4183054559","635400H9NIJ5SQ65LG47"
"SK4183054559","529900S1LZOT70TOMA56"
"SK4183054559","5493001SAW5Z3K2QZW55"
"SK4183054559","529900A5TAKNCSD2LP56"
"US3424172402","335800S9IH4ZCL5Z4F95"
"US3424172402","5493007R0TMUUHXERD78"
"US3424172402","6354002CRGHLJFNUZQ44"
"US3424172402","5299009FGMTIO194ZU98"
"PT7214177447","529900FCQUWFCS2WFQ40"
"PT7214177447","549300UTZ28EB4QVWS85"
"PT7214177447","529900V89SIJN7DOX349"
"PT7214177447","8156000A3437C5E72362"
"HU1449646069","549300SE1UII3HYCP132"
"HU1449646069","529900JZ3HPIWJWLNL56"
"HU1449646069","529900SON3O699CD4728"
"HU1449646069","5299005MQKIBQ14EIJ38"
"SK2363060701","5493005WOBFWIL4QR777"
"SK2363060701","529900Y3U56W0GL6NC56"
"SK2363060701","213800D1UR2GH2H74Y16"
"SK2363060701","529900PLMCWKG4WW7813"
"GR6765132049","529900F61J2XA3NK9979"
"GR6765132049","5299009FGMTIO194ZU98"
"GR6765132049","254900BZBEFAFBP7W941"
"GR6765132049","529900QJ7JSKVLQ18G57"
"RO1886978919","254900BZBEFAFBP7W941"
"RO1886978919","529900G9Z4I79FGUE649"
"RO1886978919","529900WHMCEWN274OT10"
"RO1886978919","5299008B6YR6B0NVDR34"
"FI1764181531","529900DM9MKEQU4TQH74"
"FI1764181531","5299006MRMFYKKQU4A96"
"FI1764181531","529900YJWHCL9N49X722"
"FI1764181531","549300LWRLCM6PDOWT06"
"EE2088698151","5299003PHX37VW6Q3M45"
"EE2088698151","549300I1NMOBS4B1LT88"
"EE2088698151","529900TLQ4DI9HXIAP49"
"EE2088698151","529900ILPIYOVR78UX93"
"CA8038028490","529900U28ZJDY22FJA32"
"CA8038028490","5493004NKTUXS10HUX68"
"CA8038028490","529900I37PA2FQ4BZ244"
"CA8038028490","549300TCEMHQ8ZPOQN53"
"DE4690250231","724500RICHZNOED3K275"
"DE4690250231","5299001ICGNKKWDL1557"
"DE4690250231","549300XGJX6FOWLOI640"
"DE4690250231","5493003SX1SBIYIFTC71"
"MT6438822288","969500FZ2VNB81C46W67"
"MT6438822288","549300V6XZN8U57X4711"
"MT6438822288","549300U68K8MD40UXJ91"
"MT6438822288","315700U9KOZJ14MLJ486"
"CH5966757871","549300BW0T0VJZ8YT598"
"CH5966757871","5493007CCEGUTA82RW04"
"CH5966757871","529900EPV95P6S515H56"
"CH5966757871","529900FBH1QTG14BVE92"
"LT2689108769","5299000AF58N6DVTY088"
"LT2689108769","21380088NAML2SHD7354"
"LT2689108769","529900V2Y0J5ITH4UO62"
"LT2689108769","529900KZG4APR9VJDP17"
"RS9722200056","529900KK9P8L63TRYU47"
"RS9722200056","635400MNLW6ZCQNKAJ81"
"RS9722200056","529900RX8DKTJ81MHL26"
"RS9722200056","5493000DGQV6XEQTMA79"
"SI5981777631","254900DJJZ72SAHA1E19"
"SI5981777631","529900THBFKA4IXJAS93"
"SI5981777631","5493005FXRVEIG8SRV35"
"SI5981777631","529900NVM7Z04DA3LO24"
"LT6215809877","529900P0UUJHBJF0A066"
"LT6215809877","529900KK9P8L63TRYU47"
"LT6215809877","5299007OX9HAC1QNPW69"
"LT6215809877","5493000KMHOLKOKRQH34"
"US2562808496","529900AJVHJLY2I8FE09"
"US2562808496","529900RO45LRDMWLRI57"
"US2562808496","529900KMVAGFZ68CEJ78"
"US2562808496","213800AV41W7VFZ1D131"
"BY8479346735","5493002J445FKF3T3Q63"
"BY8479346735","254900BJQU6FV8FPQ152"
"BY8479346735","529900RE3U5ROGOTXH62"
"BY8479346735","MYF1DAS6G5WY7PRWCU78"
"PL5678547553","529900UUPS52ZOCZKF69"
"PL5678547553","529900XGDXLEX5L16R90"
"PL5678547553","529900U28ZJDY22FJA32"
"PL5678547553","529900UGZL7PHL4KTV29"
"SI8845452890","529900ETVH54K2OIRO19"
"SI8845452890","5299000CUYVLZQNV7822"
"SI8845452890","549300VV2BJHZ64PGL39"
"SI8845452890","V48XYRSNOB3HY0J4NK61"
"LT1142940585","529900FOYH83DWA1VI77"
"LT1142940585","549300VV2BJHZ64PGL39"
"LT1142940585","549300Y47GPQA88GE404"
"LT1142940585","549300VW6R2NNTWFB821"
"RO8127365159","529900CYMVBQDMUMAG81"
"RO8127365159","213800YKLUR8Q7YAID35"
"RO8127365159","529900KN5F22P7EWQ753"
"RO8127365159","529900NNSS91OZRYZ793"
"BY6153109688","81560095E5C286EA9562"
"BY6153109688","254900RGIHNSOOTM0L46"
"BY6153109688","549300FI3D0FOVD2QZ58"
"BY6153109688","52990062TWNTBB4FZ290"
"CY7147951135","529900R54FIEI2HXHH86"
"CY7147951135","5299006MRMFYKKQU4A96"
"CY7147951135","529900E7W7M9W46YY476"
"CY7147951135","549300R5TAJSKHCHDS02"
"CA7903820353","5299001R4A9Z0RY8HJ59"
"CA7903820353","529900TNCYLRNC5C3L95"
"CA7903820353","5299001M8IZ7PBJR1Y18"
"CA7903820353","549300K0BHJ9BX9J8J87"
"DE2061658186","529900H9ABDZ8XIMMV92"
"DE2061658186","529900MLL87I71PDEL46"
"DE2061658186","529900046FVSVFC80V70"
"DE2061658186","5493004UXU8N4332KP68"
"BY7783793911","549300BJ8K2OKYIY6557"
"BY7783793911","529900QAUNRI1RA86094"
"BY7783793911","5493006DBSUPUBTAB556"
"BY7783793911","549300EXXKH0V10CGH02"
"SE6533286638","529900SGNVLFY9Z13205"
"SE6533286638","529900CKC4TXHVRKX638"
"SE6533286638","213800HQ3SEC4XDRMW78"
"SE6533286638","635400H9NIJ5SQ65LG47"
"GR2698108674","529900YBCHPCBU0CBV03"
"GR2698108674","549300GF3543BG7KSO29"
"GR2698108674","529900ILV3IRTU21O880"
"GR2698108674","254900F4L5080YFUQO91"
"GB3204019116","529900VHISCWBZGTC349"
"GB3204019116","549300ZIEXERVNP8XK18"
"GB3204019116","5493009XDLC6P0EM1723"
"GB3204019116","789000XDPJFDGEU86P31"
"AT8478619046","54930001JAUYYSFBMP93"
"AT8478619046","529900G4O4VLOG0B5168"
"AT8478619046","529900666ZJ61Q61R974"
"AT8478619046","549300IW10AMZJY6MT60"
"EE4315939989","529900J4FRDOS0H27O39"
"EE4315939989","529900598KUP7JQ9R531"
"EE4315939989","2138007MRI6ND89YY940"
"EE4315939989","529900Y6XDJVFIL8X091"
"AT1779791307","894500OT6WTEC44LN041"
"AT1779791307","529900F895EWIYOGOY61"
"AT1779791307","254900ER2GAN3HN8T134"
"AT1779791307","5299003RMY6TOGE8F046"
"IT5561695710","635400WUHAXT8LPT9E02"
"IT5561695710","549300MINO4CSLQEZY39"
"IT5561695710","529900D90NAWLSQNTI12"
"IT5561695710","213800BRJ9LYIW3Z7L42"
"SE4621039319","5493002I3S7TGKYK0P44"
"SE4621039319","529900RBBY9KAI62TL24"
"SE4621039319","74780000A0SH8DY34831"
"SE4621039319","5299005FDA3YO55CIL95"
"PL3955099605","52990070XL8QPES0SM31"
"PL3955099605","213800RMAPKCXVCB3J34"
"PL3955099605","529900XFN4E5DO3EOC30"
"PL3955099605","5493002I3S7TGKYK0P44"
"LU3640795669","5299008B6YR6B0NVDR34"
"LU3640795669","549300M7R6X5LJOH0491"
"LU3640795669","549300Y8ATEY0VBM4W31"
"LU3640795669","213800D1UR2GH2H74Y16"
"NO2310265520","549300DB4NZ7CK3X6R57"
"NO2310265520","529900QDG42IVLG7C683"
"NO2310265520","549300UJWEUFNYXPJ620"
"NO2310265520","549300THBBC51SW1XC62"
"FR6749582611","529900Z07G6XJU1QOH63"
"FR6749582611","315700H9WMTTK29MHG75"
"FR6749582611","635400IRTPCASED1XH42"
"FR6749582611","529900BQ4I6Y9MVYB541"
"EE3991756355","815600D20361C46B7C65"
"EE3991756355","529900HIRE2SFBYJFM92"
"EE3991756355","529900S1RR1VXCC0X459"
"EE3991756355","549300Y47GPQA88GE404"
"UA4645713163","549300H4CV43QCH4W570"
"UA4645713163","21380056OKZR5M1PTT56"
"UA4645713163","5493004UXU8N4332KP68"
"UA4645713163","969500FZ2VNB81C46W67"
"EE6807431223","549300DVX8CW8OWD1369"
"EE6807431223","549300L1BI3GK8BXJQ09"
"EE6807431223","5493001IXBCR0DBMT021"
"EE6807431223","529900IAWC89VMVDWH58"
"FI3951732510","529900FYAQ4PVMVXVF84"
"FI3951732510","52990056GII2U9W13P53"
"FI3951732510","5299005D6XBMEK9KLI47"
"FI3951732510","5493004UXU8N4332KP68"
"IE9912180916","549300GSRCQZCOFL8672"
"IE9912180916","5493002Z1PPD26D0QT04"
"IE9912180916","529900508MSGTKVQKZ11"
"IE9912180916","549300FOQJLKUZUYXS78"
"US7878106677","529900FYAQ4PVMVXVF84"
"US7878106677","529900A5TAKNCSD2LP56"
"US7878106677","529900FMHT3IDMYLAZ66"
"US7878106677","529900JZ3HPIWJWLNL56"
"CA5941352632","5493008BVNEL8546MK03"
"CA5941352632","529900XGDXLEX5L16R90"
"CA5941352632","5493000A1VODC8HM2X72"
"CA5941352632","635400QXP44PVCL1QZ57"
"CA7487168541","549300JB1P61FUTPEZ75"
"CA7487168541","5493004WG8IWNC2YNH92"
"CA7487168541","635400NPTAOBMC2LW363"
"CA7487168541","815600F2CB73D0455054"
"NO7686341790","549300KH3XDPHJ5O8L97"
"NO7686341790","549300QJXEB6PZF1P432"
"NO7686341790","2138003TJQDD92C95M54"
"NO7686341790","529900AMYBX2GX3HE155"
"HR4095395054","3358007MD8NFWEKRC164"
"HR4095395054","213800LOVTMVCEXXDE17"
"HR4095395054","5299009T3KWOCYE8BD14"
"HR4095395054","529900JIWM8JLJ18XD35"
"NL3853920277","5299003PHX37VW6Q3M45"
"NL3853920277","549300ZIEXERVNP8XK18"
"NL3853920277","529900VPJF35O5YAHQ53"
"NL3853920277","5493003X2PANQ4S0EH05"
